year,county_fips,diabetes_percentage,diabetes_lower_limit,diabetes_upper_limit
2013,47185,11.4,8.5,15.3
2013,47187,8.3,6.4,10.5
2013,47189,11.3,8.8,14.1
2013,48001,11.3,8.3,14.9
2013,48003,8.9,6.4,12.2
2013,48005,11.7,9.5,14
2013,48007,8.8,6.3,12.1
2013,48009,8.5,6,11.5
2013,48011,8.2,5.6,11.1
2013,48013,9.7,7.3,13
2013,48015,7.9,5.7,10.6
2013,48017,8.4,6,11.7
2013,48019,8,5.9,10.8
2013,48021,8.5,6.4,11.1
2013,48023,9,6.5,12.3
2013,48025,9,6.5,12.1
2013,48027,10,8,12.1
2013,48029,9,8.1,10
2013,48031,8.3,5.9,11.6
2013,48033,8.8,6.3,12.1
2013,48035,7.5,5.2,10.3
2013,48037,11.5,8.9,14.6
2013,48039,8.9,6.8,11.4
2013,48041,9.6,8,11.3
2013,48043,8.2,5.8,11.1
2013,48045,8.4,5.8,11.3
2013,48047,9,6.1,12.9
2013,48049,7.8,5.4,10.7
2013,48051,9.7,7.1,13.5
2013,48053,7.9,5.7,10.5
2013,48055,9.2,6.8,12.2
2013,48057,10.1,7.4,13.6
2013,48059,8.7,6.1,12
2013,48061,9,6.8,11.6
2013,48063,9.5,6.8,12.7
2013,48065,8.9,6.3,12.4
2013,48067,10.9,7.8,14.5
2013,48069,8.3,5.9,11.2
2013,48071,9.3,6.4,12.6
2013,48073,10.1,7.6,13.2
2013,48075,8.9,6.1,12.3
2013,48077,8.6,6.2,12
2013,48079,9.5,6.8,13
2013,48081,8.9,6.3,12.1
2013,48083,8.6,6,12
2013,48085,8.1,6.5,9.8
2013,48087,8.9,6.3,12.1
2013,48089,8.8,6.5,12.1
2013,48091,7.2,5.6,9.1
2013,48093,8.1,5.7,11
2013,48095,8.5,6,11.5
2013,48097,8.6,6.1,11.6
2013,48099,10.6,8,14.2
2013,48101,9,6.2,12.8
2013,48103,8.4,5.8,11.5
2013,48105,8.6,5.8,11.7
2013,48107,8,5.5,11.2
2013,48109,8.4,6,11.7
2013,48111,8.2,5.7,11.1
2013,48113,9.6,8.4,10.8
2013,48115,8.6,6,11.6
2013,48117,8.4,5.8,11.4
2013,48119,9.2,6.6,12.2
2013,48121,8.6,6.8,10.5
2013,48123,9.5,6.7,12.8
2013,48125,8.3,5.9,11.2
2013,48127,8.3,5.6,11.4
2013,48129,8.5,6,11.4
2013,48131,8.5,5.9,11.9
2013,48133,9.6,6.7,13.4
2013,48135,9.2,7.2,11.5
2013,48137,8.5,5.9,11.7
2013,48141,9.6,8,11.4
2013,48139,9.3,7.7,11.2
2013,48143,8.7,6.1,12.3
2013,48145,10,7.3,13.5
2013,48147,8.7,6.2,11.5
2013,48149,8.6,6.1,11.6
2013,48151,8.7,6.1,12
2013,48153,9.4,6.5,12.9
2013,48155,8.3,5.8,11.4
2013,48157,8.5,7,9.9
2013,48159,8.9,6.3,12.3
2013,48161,9.2,6.8,12.3
2013,48163,9,6.3,12.3
2013,48165,8.9,6.6,11.9
2013,48167,9.1,7.5,10.9
2013,48169,8.7,6,11.9
2013,48171,9.5,6.8,12.6
2013,48173,8.4,5.9,11.8
2013,48175,9.2,6.4,12.8
2013,48177,10.4,7.3,14
2013,48179,9.8,7,13.2
2013,48181,7.9,5.8,10.6
2013,48183,10.2,8.1,12.7
2013,48185,10.4,7.5,13.8
2013,48187,9.3,7.2,11.7
2013,48189,9.9,7.2,13
2013,48191,9.3,6.6,12.8
2013,48193,8.6,6,12
2013,48195,8.5,5.8,11.9
2013,48197,8.7,6.2,11.7
2013,48199,8.7,6.2,12
2013,48201,9,8.1,10.1
2013,48203,10.7,8.1,14
2013,48205,9,6.5,12.2
2013,48207,8.3,5.6,11.5
2013,48209,9.4,7.3,11.6
2013,48211,8.7,5.9,11.9
2013,48213,8.6,6.4,11.3
2013,48215,10,8.2,12.1
2013,48217,8,5.9,10.5
2013,48219,8,5.6,11
2013,48221,8.8,6.3,11.7
2013,48223,8.9,6.2,11.7
2013,48225,9.1,6.8,11.9
2013,48227,9.1,6.3,12.1
2013,48229,8.3,5.6,11.4
2013,48231,9,6.5,12
2013,48233,9.2,6.6,12.9
2013,48235,8.4,5.9,11.4
2013,48237,8.5,6,11.8
2013,48239,9.3,6.5,12.9
2013,48241,11,8,14.6
2013,48243,8.5,5.9,11.5
2013,48245,10.1,7.9,12.5
2013,48247,8.5,6,11.9
2013,48249,8.3,5.7,11.4
2013,48251,8.6,6.5,11
2013,48253,8.7,6.1,11.9
2013,48255,9.1,6.5,12.2
2013,48257,8.7,6.4,11.3
2013,48259,7,4.9,9.5
2013,48261,8,5.5,11.4
2013,48263,8.3,5.6,11.8
2013,48265,9.9,7.2,13
2013,48267,8.3,5.8,11.9
2013,48269,8.7,5.9,11.8
2013,48271,8.3,5.7,11.4
2013,48273,9.5,6.8,12.8
2013,48275,8.8,6.2,12
2013,48283,8.7,6.1,11.9
2013,48277,9.8,7.3,12.5
2013,48279,8.6,6.1,11.9
2013,48281,8.4,5.8,11.9
2013,48285,8.9,6.2,12.1
2013,48287,8.9,6.2,12.3
2013,48289,10.4,7.7,13.9
2013,48291,10.4,7.4,14
2013,48293,10.2,7.3,13.6
2013,48295,8.4,5.8,11.6
2013,48297,9,6.3,12.8
2013,48299,8.7,6.3,11.8
2013,48301,8.8,6.2,11.8
2013,48303,8.9,7.4,10.5
2013,48305,8.6,6.1,11.8
2013,48313,8.9,6.4,12
2013,48315,9.3,6.7,12.4
2013,48317,8.3,5.7,11.4
2013,48319,8.7,6,12.4
2013,48321,9.6,7,12.9
2013,48323,8.5,6.1,11.4
2013,48307,8.4,5.7,11.9
2013,48309,8.6,6.6,10.8
2013,48311,8.9,6.2,12.1
2013,48325,9.8,7.3,12.7
2013,48327,8.8,6.5,12.3
2013,48329,8.8,7.1,10.7
2013,48331,9.5,6.9,12.7
2013,48333,8.5,5.9,11.9
2013,48335,8.9,6.4,12.2
2013,48337,8.3,5.8,11.3
2013,48339,9.4,7.5,11.8
2013,48341,9,6.6,12.1
2013,48343,8.8,6.4,11.8
2013,48345,9.3,6.5,12.6
2013,48347,11.1,8.8,13.7
2013,48349,8.7,6.4,11.5
2013,48351,9.9,7.2,13.3
2013,48353,8.8,6.2,12.2
2013,48355,9.4,7.7,11.2
2013,48357,8.2,5.8,11.2
2013,48359,8.1,5.6,11.2
2013,48361,7.8,5.7,10.4
2013,48363,10,7.1,13.4
2013,48365,9.3,6.7,12.3
2013,48367,9.1,6.8,12.2
2013,48369,8.8,6.2,12
2013,48371,9.4,6.7,13
2013,48373,8.7,6.4,11.8
2013,48375,8.8,6.6,11.6
2013,48377,8.2,5.8,11.1
2013,48379,8.8,6.1,12.2
2013,48381,7.7,5.7,10.1
2013,48383,8.6,6,11.6
2013,48385,8.4,5.8,11.3
2013,48387,9.1,6.7,12.1
2013,48389,8.4,5.8,11.3
2013,48391,8.5,6.1,11.7
2013,48393,8.3,5.8,12
2013,48395,9,6.3,12.1
2013,48397,8.4,6.2,11
2013,48399,9,6.4,12.2
2013,48401,9.7,7.2,12.7
2013,48403,9.2,6.6,12.5
2013,48405,10.2,7.3,13.6
2013,48407,10,7.2,13.7
2013,48409,9.6,6.8,13.1
2013,48411,9,6.1,12.6
2013,48413,8.5,5.9,11.5
2013,48415,8.3,5.9,11.1
2013,48417,8.3,5.7,11.6
2013,48419,10.2,7.4,13.7
2013,48421,8.8,6.1,12.3
2013,48423,9.2,7.6,10.9
2013,48425,8.9,6.1,12.4
2013,48427,8.4,5.9,11.5
2013,48429,8.3,5.9,11.4
2013,48431,8.5,6,12
2013,48433,8.7,6.1,11.9
2013,48435,8.5,5.8,12
2013,48437,8.5,5.9,11.7
2013,48439,11,9.8,12.2
2013,48441,8.8,6.7,11.5
2013,48443,8.4,5.9,11.4
2013,48445,8.9,6.4,12.3
2013,48447,8.2,5.7,11.2
2013,48449,8.9,6.2,12.2
2013,48451,9.5,6.9,12.3
2013,48453,7.3,6.6,8.1
2013,48455,8.4,6,11.5
2013,48457,10.3,7.5,13.5
2013,48459,8.9,6.5,11.8
2013,48461,8.4,5.9,11.5
2013,48463,9.3,6.5,12.9
2013,48465,8.3,6,11.5
2013,48467,8.6,6.4,11.4
2013,48469,9.3,6.7,12.3
2013,48471,9.4,7,12.2
2013,48473,11.7,9.7,13.9
2013,48475,8.8,6.2,12.3
2013,48477,9.5,6.9,12.6
2013,48479,9.3,6.7,12.4
2013,48481,8.8,6.4,12
2013,48483,9.1,6.4,12.1
2013,48485,11.8,10,14.1
2013,48487,9.5,6.7,12.9
2013,48489,8.4,5.9,11.5
2013,48491,7.5,6.3,8.8
2013,48493,8.3,5.9,11
2013,48495,8.3,5.8,11.6
2013,48497,9.2,6.7,12
2013,48499,8.5,6.1,11.1
2013,48501,8,5.7,10.7
2013,48503,8.8,6.2,12.2
2013,48505,8.2,5.7,11.4
2013,48507,8.3,5.6,11.4
2013,49001,7,5.1,9.4
2013,49003,9.4,7.7,11.2
2013,49005,6.6,5.6,7.7
2013,49007,8.6,7,10.3
2013,49009,8,5.6,11.2
2013,49011,7.9,7.1,8.7
2013,49013,7.9,6.6,9.4
2013,49015,7.6,5.9,9.3
2013,49017,7.7,5.4,10.1
2013,49019,6.7,5,8.7
2013,49021,7,5.5,8.7
2013,49023,9.8,7.5,12.6
2013,49025,7.3,5.2,9.6
2013,49027,7.8,6.1,9.8
2013,49029,7.7,5.4,10.2
2013,49031,6.9,4.8,9.3
2013,49033,6.9,4.7,9.6
2013,49035,7.8,7.4,8.2
2013,49037,9.9,7.7,12.6
2013,49039,7.7,6.3,9.4
2013,49041,8.3,6.7,10.2
2013,49043,4.2,3.5,5.1
2013,49045,9.8,8.5,11.1
2013,49047,8.6,7.3,10.1
2013,49049,7,6.3,7.6
2013,49051,6.7,5.8,7.6
2013,49053,6.5,5.5,7.6
2013,49055,6.6,4.7,8.8
2013,49057,8.5,7.6,9.3
2013,50001,5.7,4.7,6.8
2013,50003,6.9,5.9,8.1
2013,50005,6.9,5.7,8.2
2013,50007,6.3,5.5,7
2013,50009,7.8,6.3,9.7
2013,50011,7.3,6.2,8.4
2013,50013,6,4.7,7.5
2013,50015,6.3,5.1,7.6
2013,50017,6.4,5.2,7.6
2013,50019,7.5,6.3,8.9
2013,50021,7.6,6.6,8.7
2013,50023,7.1,6.1,8.3
2013,50025,6.1,5.1,7.2
2013,50027,6.5,5.6,7.6
2013,51001,10.8,8.5,13.1
2013,51003,6.6,5.2,8
2013,51510,7.1,5.7,8.7
2013,51005,8.2,5.9,10.8
2013,51007,9.7,7,13.4
2013,51009,10.5,8,13.6
2013,51011,9.5,7.1,12.3
2013,51013,5.1,4.1,6.3
2013,51015,9.4,7.5,11.8
2013,51017,8.1,5.7,11.1
2013,51515,NA,NA,NA
2013,51019,8.8,6.8,11.1
2013,51021,8.3,5.7,11.2
2013,51023,8.6,6.3,11.6
2013,51520,8.8,6.2,11.9
2013,51025,10.2,7.6,13
2013,51027,12.3,9,16
2013,51029,12.7,9.7,15.9
2013,51530,8.5,5.7,11.9
2013,51031,9.3,7.2,12
2013,51033,9.4,7,12.2
2013,51035,9.6,6.8,12.5
2013,51036,11,8.1,14.6
2013,51037,9.4,7.1,12.1
2013,51540,10,7.6,13.2
2013,51550,9.7,8.3,11.4
2013,51041,8.4,7,9.9
2013,51043,8.4,5.9,11.5
2013,51570,9.7,6.9,13
2013,51580,8.8,6.4,12.1
2013,51045,8.3,5.7,11.6
2013,51047,9.5,7.2,12.5
2013,51049,11.3,8.5,14.8
2013,51590,12.9,9.8,16.5
2013,51051,8.6,6.1,11.6
2013,51053,9.7,7.4,12.5
2013,51595,11.6,8.3,16.2
2013,51057,11.5,8.6,14.9
2013,51600,6.8,5.4,8.5
2013,51059,6.1,5.2,7
2013,51610,9.6,6.8,12.9
2013,51061,8.7,6.9,10.9
2013,51063,7.4,5.4,10.2
2013,51065,9.3,6.9,12.2
2013,51620,12.6,9.2,16.9
2013,51067,8.7,6.6,11.2
2013,51069,8.2,6.3,10.2
2013,51630,10,7.4,12.8
2013,51640,8.6,6,12
2013,51071,8.6,6.1,11.4
2013,51073,9.2,6.9,11.7
2013,51075,9,6.8,11.8
2013,51077,8.3,6,11.1
2013,51079,8.5,6.2,11.2
2013,51081,13.1,9.9,16.4
2013,51083,12.5,10.2,15.3
2013,51650,11.8,9.8,13.9
2013,51085,7.9,6.2,10
2013,51660,8.6,6.2,11.7
2013,51087,9,7.7,10.6
2013,51089,11.9,9.5,14.7
2013,51091,8.4,5.9,11.4
2013,51670,12.3,9.3,16
2013,51093,10.3,8.1,13.2
2013,51095,8.1,6.4,10.2
2013,51097,9.6,7.1,12.6
2013,51099,8.7,6.2,11.4
2013,51101,9.2,6.9,12.1
2013,51103,9.4,7.1,12.6
2013,51105,10.3,7.8,13.6
2013,51678,8.7,6.2,12
2013,51107,7.4,6.1,8.7
2013,51109,9,6.7,11.6
2013,51111,10.8,8.3,13.7
2013,51680,11.4,8.7,14.7
2013,51113,9,6.5,11.7
2013,51683,8.9,6.3,11.9
2013,51685,9.2,6.6,12.1
2013,51690,10.3,7.7,13.8
2013,51115,8.3,6,11.1
2013,51117,10.5,8.3,13.2
2013,51119,8.6,6.3,11.2
2013,51121,7.7,6.1,9.6
2013,51125,9.6,7.2,12.6
2013,51127,8.5,6.2,11.2
2013,51700,12.8,10.6,15.4
2013,51710,10.4,8.8,12
2013,51131,11,8.6,13.8
2013,51133,10,7.3,13.4
2013,51720,8.7,6.2,12.1
2013,51135,12,9,15.4
2013,51137,8.2,6.1,10.5
2013,51139,8.8,6.3,12
2013,51141,9.5,7.1,12.4
2013,51730,13.9,10.9,17.6
2013,51143,11.6,9.6,13.6
2013,51735,9.3,6.6,13
2013,51740,13.4,11.1,16.1
2013,51145,9.1,6.8,12.1
2013,51147,10.7,8,14
2013,51149,12.1,9.2,15.3
2013,51153,8.4,7.1,9.9
2013,51155,11.2,8.6,14.4
2013,51750,9,6.3,12.4
2013,51157,8.7,6,11.6
2013,51760,10.7,9,12.6
2013,51159,9.9,7.8,12.6
2013,51770,10.9,9,13.1
2013,51161,9.4,7.6,11.4
2013,51163,8.5,6.1,11.2
2013,51165,8.2,6.4,10.2
2013,51167,9.5,7.2,12.3
2013,51775,8,5.6,10.8
2013,51169,11.4,8.6,14.4
2013,51171,8.4,6.2,11
2013,51173,7.9,5.7,10.5
2013,51175,10.2,7.9,13
2013,51177,11.7,9.5,14.4
2013,51179,8.3,6.5,10.5
2013,51790,8.5,6.1,11.8
2013,51800,10.1,8,12.4
2013,51181,11.1,8.4,14.3
2013,51183,12.4,9.3,16.1
2013,51185,12.9,9.9,16.2
2013,51810,7.9,6.7,9.3
2013,51187,9.3,6.8,12.4
2013,51191,10.7,7.9,13.7
2013,51820,8.2,5.9,10.9
2013,51193,10.3,7.9,13.2
2013,51830,9.2,6.5,12.2
2013,51840,8.3,6,11.1
2013,51195,11,8.7,13.9
2013,51197,9.9,7.5,12.7
2013,51199,8.4,6.4,10.5
2013,53001,10.9,8.5,13.9
2013,53003,10.7,8.3,13.1
2013,53005,8.8,7.5,10.2
2013,53007,7.9,6.2,9.8
2013,53009,8.7,6.9,10.8
2013,53011,8.9,7.9,10
2013,53013,8.7,6.7,11.1
2013,53015,10,8.3,11.8
2013,53017,7.5,5.7,9.5
2013,53019,8.3,6.2,11
2013,53021,7.9,6.2,10
2013,53023,10.9,8.6,13.7
2013,53025,8.6,6.8,10.6
2013,53027,9.7,7.9,12
2013,53029,7.5,6.2,9.1
2013,53031,7.7,5.9,9.9
2013,53033,6.8,6.4,7.3
2013,53035,7.8,6.6,8.9
2013,53037,7.7,6,9.6
2013,53039,8.1,6.3,10
2013,53041,7.8,6.2,9.6
2013,53043,7.7,5.6,9.8
2013,53045,8.9,7,11.2
2013,53047,8.4,6.6,10.4
2013,53049,9.1,7.1,11.5
2013,53051,10.5,8,13.4
2013,53053,9,8.2,9.9
2013,53055,7.1,5.5,9
2013,53057,7.6,6.1,9.1
2013,53059,7.4,5.8,9.6
2013,53061,9.5,8.6,10.4
2013,53063,8.6,7.6,9.6
2013,53065,8.1,6.3,10.3
2013,53067,8,6.9,9.3
2013,53069,8.8,6.9,10.9
2013,53071,9.4,7.3,11.6
2013,53073,7.4,6.4,8.5
2013,53075,7.9,6.1,10.1
2013,53077,9.7,8.3,11.3
2013,54001,13.1,10.1,16.7
2013,54003,9.7,8.2,11.5
2013,54005,13,10.3,15.7
2013,54007,13.1,10,16.4
2013,54009,13.1,10.3,16.6
2013,54011,12.3,10.5,14.3
2013,54013,11.2,8.4,14.7
2013,54015,12.1,8.9,15.7
2013,54017,11.2,8.1,14.5
2013,54019,11.9,9.6,14.3
2013,54021,11.5,8.5,15
2013,54023,12.7,9.5,16.8
2013,54025,11,8.9,13.5
2013,54027,11,8.3,13.9
2013,54029,9.6,7.5,12
2013,54031,12.7,9.8,15.8
2013,54033,12.2,10.3,14.3
2013,54035,10.9,8.5,13.5
2013,54037,9.1,7.1,11.1
2013,54039,12,10.8,13.2
2013,54041,12,9.4,15.2
2013,54043,13.5,10.7,16.9
2013,54045,15.3,12.4,18.2
2013,54049,9.4,7.7,11.4
2013,54051,11.5,9.1,14.1
2013,54053,10.9,8.6,13.6
2013,54047,14.9,12,18.5
2013,54055,13.1,11,15.3
2013,54057,11.7,9.2,14.5
2013,54059,11.6,9.1,14.6
2013,54061,10.1,8.5,11.9
2013,54063,10.8,8.2,13.8
2013,54065,11.5,8.1,15.1
2013,54067,13.2,10.6,15.9
2013,54069,10.2,8.1,12.5
2013,54071,10.9,7.9,14.6
2013,54073,11.7,8.5,16.1
2013,54075,10.9,8.1,14
2013,54077,9.1,7.3,11.3
2013,54079,10,8.3,11.9
2013,54081,13.2,11.4,15.2
2013,54083,10.6,8.4,13.2
2013,54085,12.4,9.3,16.4
2013,54087,13.4,10.1,17.1
2013,54089,12.6,9.8,15.9
2013,54091,10,7.9,12.7
2013,54093,10.9,8,14.7
2013,54095,11,8,14.5
2013,54097,10.9,8.5,13.8
2013,54099,14.2,11.5,17
2013,54101,13.6,10.3,17.5
2013,54103,10.4,8,13.3
2013,54105,12.1,8.8,16.1
2013,54107,11.7,10,13.6
2013,54109,12.7,10,15.7
2013,55001,9.3,7.3,11.9
2013,55003,9.2,7,11.7
2013,55005,7.2,5.2,9.4
2013,55007,6.9,5.4,8.7
2013,55009,8.7,7.2,10.4
2013,55011,8,6.1,10.5
2013,55013,7.5,5.5,9.7
2013,55015,7.3,5.5,9.6
2013,55017,7.1,5.1,9.5
2013,55019,7.3,5.1,9.7
2013,55021,6.8,4.9,9
2013,55023,7.4,5.4,9.8
2013,55025,6.4,5.2,7.6
2013,55027,8.6,6.4,11
2013,55029,7.1,5.2,9.2
2013,55031,8.5,6.2,11.2
2013,55033,8.9,6.4,11.7
2013,55035,7.7,6,9.9
2013,55037,8.4,6.5,10.9
2013,55039,7.5,5.7,9.5
2013,55041,9.8,7.7,12.2
2013,55043,7.2,5.4,9.3
2013,55045,8.8,6.4,11.4
2013,55047,8.8,6.5,11.7
2013,55049,7.1,5.4,9.2
2013,55051,8.6,6.7,11
2013,55053,8.2,6.1,10.6
2013,55055,6.8,5.1,8.7
2013,55057,9.4,7.2,12.3
2013,55059,8.3,6.5,10.7
2013,55061,7.6,5.7,9.8
2013,55063,7.6,5.8,9.5
2013,55065,7.7,5.4,10.1
2013,55067,7.3,5.2,9.7
2013,55069,7.4,5.5,9.7
2013,55071,7,5.2,9
2013,55073,7.9,6.3,9.9
2013,55075,8.9,6.8,11.3
2013,55077,9,6.6,12.1
2013,55078,12.4,9.6,15.7
2013,55079,10,9.1,10.9
2013,55081,7.6,5.7,9.8
2013,55083,7.6,5.7,10.1
2013,55085,7.4,5.7,9.4
2013,55087,7.8,6.1,9.7
2013,55089,7.4,5.5,9.9
2013,55091,9.1,6.8,11.9
2013,55093,8.2,6.1,10.8
2013,55095,8.9,6.6,11.6
2013,55097,6.9,5.3,8.9
2013,55099,9,6.9,11.7
2013,55101,9.3,7.4,11.6
2013,55103,7.5,5.4,10.1
2013,55105,9,7.2,11.1
2013,55107,7.5,5.4,10
2013,55111,9.1,6.7,12
2013,55113,8.1,6.5,10
2013,55115,8,6.2,10
2013,55117,8.3,6.4,10.5
2013,55109,6.8,4.9,8.9
2013,55119,7.2,5.3,9.5
2013,55121,7.4,5.4,9.8
2013,55123,7.1,5,9.4
2013,55125,8.5,6.7,10.4
2013,55127,6.9,5.3,8.9
2013,55129,7.7,5.7,10.2
2013,55131,7,5.4,8.9
2013,55133,6.5,5.2,8
2013,55135,7.9,6,10.5
2013,55137,8,5.8,10.8
2013,55139,7.9,6.4,9.7
2013,55141,6.5,5,8.3
2013,56001,8,6.7,9.5
2013,56003,9.6,8,11.4
2013,56005,7.7,6.5,9.1
2013,56007,7.6,6.2,9.3
2013,56009,9.3,7.4,11.4
2013,56011,7.2,5.5,9.2
2013,56013,8.4,7.3,9.7
2013,56015,7.4,6,9.2
2013,56017,8.3,6.5,10.6
2013,56019,6.8,5.3,8.6
2013,56021,9.5,8.4,10.6
2013,56023,7.5,6.1,9
2013,56025,8.6,7.6,9.7
2013,56027,7,5,9.3
2013,56029,6.5,5.5,7.7
2013,56031,6.7,5.1,8.6
2013,56033,8.3,7.1,9.6
2013,56035,6.4,5,7.9
2013,56037,8.4,7.1,9.9
2013,56039,4.9,3.8,6
2013,56041,8.7,7,10.4
2013,56043,9.8,7.7,12.2
2013,56045,8.5,6.6,10.4
2014,01001,11.4,9.3,13.9
2014,01003,9.3,8,10.8
2014,01005,16.5,13.4,20
2014,01007,13.5,10.7,17
2014,01009,12.5,9.9,15.3
2014,01011,18,13.8,23
2014,01013,15.1,12,18.8
2014,01015,14.6,12.6,16.9
2014,01017,13.8,10.8,17
2014,01019,10.3,7.8,13.3
2014,01021,12.7,9.9,16.1
2014,01023,13.4,10.8,16.2
2014,01025,14.3,11.6,17.3
2014,01027,11.9,9.2,15.1
2014,01029,10.7,8,14
2014,01031,13.9,11.4,16.6
2014,01033,14.8,12.2,17.7
2014,01035,14.9,11.6,18.9
2014,01037,12.8,9.7,16.8
2014,01039,11.7,9.3,14.5
2014,01041,12.8,9.9,16.1
2014,01043,14.2,11.4,17.5
2014,01045,13.1,10.6,15.8
2014,01047,15.4,13.2,17.9
2014,01049,10.8,8.7,13.1
2014,01051,12.3,9.8,15.1
2014,01053,16.8,14.5,19.4
2014,01055,13.5,11.3,15.8
2014,01057,11.9,9.2,15.2
2014,01059,12.3,9.7,15.4
2014,01061,13.3,10.3,16.7
2014,01063,17.7,13.9,21.9
2014,01065,14.5,11.6,17.9
2014,01067,15.6,12.3,19.6
2014,01069,12.1,10.4,14.1
2014,01071,12,9.2,15.3
2014,01073,11.9,10.7,13
2014,01075,11.9,9.1,15.3
2014,01077,12.3,10.3,14.4
2014,01079,12,9.2,15.3
2014,01081,10.8,8.9,12.8
2014,01083,11.3,9,13.8
2014,01085,17.6,14,21.5
2014,01087,17.7,13.8,22.1
2014,01089,11.3,9.6,13
2014,01091,16,13.2,19.2
2014,01093,14.7,11.7,18.1
2014,01095,11.4,9,14
2014,01097,13.4,12.1,14.8
2014,01099,13.7,10.9,16.9
2014,01101,12.5,10.7,14.6
2014,01103,11.4,9.3,13.8
2014,01105,18.2,14.7,22.3
2014,01107,13.8,10.8,17.2
2014,01109,13.2,10.4,16.5
2014,01111,12.8,10,16.1
2014,01113,12.2,9.5,15.2
2014,01117,8.8,7.4,10.4
2014,01115,12.4,10.1,15.1
2014,01119,18.4,14.9,21.9
2014,01121,14.6,12.4,17.1
2014,01123,12.4,10,14.9
2014,01125,12.8,11.5,14.4
2014,01127,13.6,11.4,16.1
2014,01129,15.3,11.9,19.1
2014,01131,17,13.7,20.8
2014,01133,10.8,8.2,13.9
2014,02013,9.4,6.8,12.3
2014,02016,8.6,6.6,11.1
2014,02020,7.7,6.9,8.6
2014,02050,7.3,5.5,9.4
2014,02060,8.4,6.3,10.9
2014,02068,6.2,4.6,8.2
2014,02070,9.2,7.2,11.7
2014,02090,6.6,5.7,7.5
2014,02100,6.9,5,9.2
2014,02105,6.8,4.9,8.8
2014,02110,6,4.9,7.2
2014,02122,6.4,5.4,7.4
2014,02130,8.6,6.8,10.7
2014,02150,7.3,5.6,9.1
2014,02158,6.6,4.7,8.8
2014,02164,7.5,5.4,9.8
2014,02170,7.8,6.8,8.9
2014,02180,7.6,5.7,9.8
2014,02185,8,6.1,10.4
2014,02188,8.3,6,11.1
2014,02195,6.5,4.7,8.8
2014,02201,NA,NA,NA
2014,02198,7.6,5.7,9.8
2014,02220,6.5,4.9,8.3
2014,02230,6.7,4.7,9.2
2014,02232,NA,NA,NA
2014,02240,7.7,6,9.5
2014,02261,7.6,5.9,9.4
2014,02270,NA,NA,NA
2014,02275,7.3,5.3,9.6
2014,02280,NA,NA,NA
2014,02282,7.6,5.4,9.9
2014,02290,8.1,6.2,10.4
2014,04001,12.9,10.4,15.6
2014,04003,8.5,7.4,9.8
2014,04005,7.7,6.3,9.3
2014,04007,8.2,6.6,10.1
2014,04009,10.6,8.5,12.8
2014,04011,10.1,7.5,13.4
2014,04012,10.6,7.9,13.7
2014,04013,8.5,8.1,9
2014,04015,9.5,8.2,10.9
2014,04017,11.4,9.4,13.4
2014,04019,7.6,6.8,8.4
2014,04021,10.7,9.5,12.1
2014,04023,7.7,5.8,10.1
2014,04025,7.4,6.4,8.6
2014,04027,11.8,9.7,13.8
2014,05001,11,8.3,14.1
2014,05003,12.8,10,16.1
2014,05005,12.1,9.8,14.9
2014,05007,8.8,7.6,10.2
2014,05009,11.8,9.2,14.6
2014,05011,11.7,8.9,15.6
2014,05013,12,8.7,15.7
2014,05015,11.2,8.4,14.6
2014,05017,12.4,9.7,15.4
2014,05019,10.4,8,13.5
2014,05021,11.2,8.2,14.6
2014,05023,9.8,7.3,13.1
2014,05025,11.6,8.7,15.5
2014,05027,12.1,9.5,15.1
2014,05029,12.4,9.6,16.2
2014,05031,12.7,10.3,15.4
2014,05033,10.7,8.5,13.5
2014,05035,14.2,11.6,17.2
2014,05037,12.1,9.4,15.5
2014,05039,12.4,9.2,16
2014,05041,13.4,10.1,16.9
2014,05043,12.6,9.6,16.1
2014,05045,11.7,9.5,14.3
2014,05047,12.5,9.2,16.5
2014,05049,12.4,9.3,16
2014,05051,10.7,8.7,13.1
2014,05053,11,8.2,14.3
2014,05055,13.5,10.3,17.4
2014,05057,11,8.3,14.1
2014,05059,11.4,8.7,14.6
2014,05061,12.5,9.3,16.3
2014,05063,11.4,8.6,14.6
2014,05065,13.1,10,17
2014,05067,11.2,8.2,14.9
2014,05069,15.4,13.1,17.7
2014,05071,11.5,8.5,14.9
2014,05073,12.6,9.6,16.4
2014,05075,12.5,8.8,16.7
2014,05077,12.6,9.8,15.9
2014,05079,11.8,8.7,15.5
2014,05081,11.5,8.6,15.1
2014,05083,12.6,9.6,16.2
2014,05085,13.1,10.5,16.2
2014,05087,10.8,8.1,14.2
2014,05089,10.7,7.9,13.9
2014,05091,10.4,8.1,13
2014,05093,15.2,12.4,18.1
2014,05095,13.8,10.5,17.9
2014,05097,12.3,9.1,16.5
2014,05099,11.8,8.7,15.5
2014,05101,10.4,7.5,14.2
2014,05103,12,9.8,14.6
2014,05105,11.3,8.2,14.8
2014,05107,12.9,10.4,15.7
2014,05109,10.5,7.7,14.1
2014,05111,13.6,10.4,17.3
2014,05113,11.4,8.6,14.6
2014,05115,10.9,8.7,13.4
2014,05117,11.9,8.7,16
2014,05119,12.3,11.1,13.6
2014,05121,12,9.1,15.6
2014,05125,12,9.9,14.4
2014,05127,10.9,7.9,14.6
2014,05129,11.5,8.6,15
2014,05131,11.3,9.3,13.4
