county_fips,year,adult_smoking_percent,adult_obesity_percent,physical_inactivity_percent,food_environment_index
28037,2015,27,38.1,34,5.1
28039,2015,23.3,34.5,31.7,7.2
28041,2015,26.1,40.1,31.9,6.4
28043,2015,27.7,38,31.6,5.6
28045,2015,22.8,28.9,30.9,5.9
28047,2015,27,33.7,28.9,5.4
28049,2015,21.3,36,33.6,4.6
28051,2015,26.7,45,32.9,1.9
28053,2015,18.5,42.4,38.2,2.7
28055,2015,NA,37,34.8,3.5
28057,2015,27.7,33.2,36.7,7.4
28059,2015,26.6,32,28.2,6.4
28061,2015,13.7,39.6,31.8,5.9
28063,2015,17.1,44.4,36.5,3.7
28065,2015,27.5,36.9,33.7,5.8
28067,2015,21.1,36,35.8,6.3
28069,2015,27,36,31.8,3.6
28071,2015,16.4,34.7,28.7,5.5
28073,2015,17.6,33.6,27.8,6.9
28075,2015,22.3,35.1,32.2,5.5
28077,2015,29.2,38.2,31.7,6
28079,2015,26.7,37.1,36.2,5.7
28081,2015,23,31.9,33.2,6.3
28083,2015,23,43,37.3,2.2
28085,2015,22.2,36.5,34.2,5.8
28087,2015,25.4,36.2,31.2,5
28089,2015,13.6,30,27.4,6.8
28091,2015,26,37.9,32,5.7
28093,2015,30.6,40,40,5.6
28095,2015,23.2,32.5,36.9,6.4
28097,2015,19,39.2,35,2.7
28099,2015,27,36.1,33.5,7
28101,2015,24.6,29.8,34.6,6.6
28103,2015,13.6,43.1,39,3.6
28105,2015,15.7,33.1,25.5,4
28107,2015,24.1,35.8,37.8,4.8
28109,2015,29.8,32.9,28.4,6.8
28111,2015,24.2,36.1,34.4,7
28113,2015,27.4,38.7,33.3,5.5
28115,2015,24.9,33.8,34.1,7.3
28117,2015,24.1,30.5,34.2,6.9
28119,2015,29,41,34.7,2.4
28121,2015,20.3,32.4,27.6,7.3
28123,2015,23.5,35.8,32.7,6.2
28125,2015,NA,41.2,36.2,4.5
28127,2015,23.2,38.4,35.9,6.6
28129,2015,16.6,34.4,35.5,6.8
28131,2015,24.2,29.9,33.2,6.7
28133,2015,20.7,41.7,36.8,2.7
28135,2015,19.7,40.5,33.3,1.8
28137,2015,23.8,34.6,34.7,5.4
28139,2015,25.1,35.2,36.8,6.7
28141,2015,20.2,34.7,32.1,7.5
28143,2015,27,41.2,40.9,2.3
28145,2015,30.4,33.7,33.3,6.6
28147,2015,20.1,39.4,34.3,4.9
28149,2015,25.8,36.9,35.1,5
28151,2015,23.7,39.6,37.2,3.4
28153,2015,18.2,37.6,34.8,6.2
28155,2015,22.9,36.1,31.7,6
28157,2015,22.6,39.9,37.3,5
28159,2015,20.3,35.4,36,5.1
28161,2015,22.4,35.2,36.6,5.5
28163,2015,24.5,42.3,35.3,3
29001,2015,26.3,29.9,29,6.5
29003,2015,21.5,27.6,31.7,8.3
29005,2015,25.4,30.7,32,8.1
29007,2015,29,30.7,29.3,7.1
29009,2015,30.9,31.5,33.1,7.7
29011,2015,NA,31.7,27.9,6.8
29013,2015,25.9,34.2,30.2,7.6
29015,2015,20.6,35,33.2,7.7
29017,2015,24.5,37.2,32.9,6.8
29019,2015,18.2,24.2,21,6.3
29021,2015,26.8,37,28,7.1
29023,2015,34,34.9,30,6.6
29025,2015,19.7,36.8,27.6,7.1
29027,2015,29.8,33.7,30,7.8
29029,2015,30.9,29,29.1,7.7
29031,2015,20.1,29,27.3,7
29033,2015,20.9,31.5,27.9,7.5
29035,2015,NA,33.7,29,4.3
29037,2015,22.6,32.3,27.1,7.6
29039,2015,NA,33.5,27.8,7.4
29041,2015,12.2,30.2,32.2,6.9
29043,2015,20.9,28.8,25.9,8
29045,2015,23.4,31.4,32.5,7.4
29047,2015,21,28.2,24.5,7.7
29049,2015,19.7,32.3,26.5,7.8
29051,2015,18,29.3,22.6,7.4
29053,2015,31.6,30.3,24.6,6.9
29055,2015,39.9,33.3,25.9,7.5
29057,2015,NA,35.7,31.1,7.4
29059,2015,27,32.6,29.4,6.9
29061,2015,18.9,34.8,31.1,7.1
29063,2015,20.5,34.9,29.2,6.6
29065,2015,35.1,34.5,33.5,7.1
29067,2015,26.4,30.1,32,5.6
29069,2015,31.1,34.1,38.2,6.5
29071,2015,27.1,32.6,28.8,7.8
29073,2015,26.4,32.6,33.9,7.8
29075,2015,19.4,31.8,26.8,7.9
29077,2015,20.5,29.4,21.1,7
29079,2015,24.4,32.4,27.9,6.7
29081,2015,30.5,30.8,32.5,6.9
29083,2015,26.5,31.1,26.3,6.6
29085,2015,29.6,33.2,31.3,7.1
29087,2015,NA,30.6,27.9,4.5
29089,2015,36,33.1,28,6.8
29091,2015,26.6,31.6,29.6,6.6
29093,2015,41.3,32.9,28.6,6.3
29095,2015,21.9,31.6,24.9,6.5
29097,2015,20.3,33.9,25.2,6.8
29099,2015,27.6,32.4,28.1,7.7
29101,2015,17.9,30.6,26.7,6.9
29103,2015,NA,31.6,28.3,6.7
29105,2015,25.9,31.1,33.4,6.7
29107,2015,23.2,30,28.8,7.7
29109,2015,27.3,29.1,24.6,7.6
29111,2015,23.1,35.1,31.7,6.4
29113,2015,34.1,35.3,26.6,7.6
29115,2015,26.3,32.8,31,6.8
29117,2015,19.9,29.9,29.8,7.4
29119,2015,33.7,29.8,34.3,7.6
29121,2015,18.3,32.5,28.6,7.5
29123,2015,38.5,35.9,31.8,7
29125,2015,NA,28.9,29.1,8.1
29127,2015,23.7,31.8,29.2,7.2
29129,2015,27.9,34.6,31.7,7.7
29131,2015,27.6,35.8,31.2,7.5
29133,2015,24.2,33.2,36.9,6.7
29135,2015,NA,31,28.1,7.9
29137,2015,25.6,31.6,29,7.7
29139,2015,28.1,32.6,28.2,7.3
29141,2015,35,29.3,31.7,7.6
29143,2015,26.7,32.5,37.7,6.8
29145,2015,17.6,31,28.1,7.2
29147,2015,14.7,27.9,28.1,4.9
29149,2015,22.8,32,31.4,6.6
29151,2015,12.1,31.7,26.5,8.2
29153,2015,NA,31.2,31.7,4.9
29155,2015,33.1,33.7,33.5,5.8
29157,2015,16.4,30.7,26.7,7.9
29159,2015,24.8,31.6,31.5,7.2
29161,2015,26.7,31.5,27.9,6.9
29163,2015,27.4,34.4,29,6.8
29165,2015,16.3,30,25.9,7.7
29167,2015,16.6,31.2,26.5,7.2
29169,2015,23,33.6,27,6.6
29171,2015,19.4,31.1,35.2,6.7
29173,2015,20.8,34.7,27.7,8.2
29175,2015,26.7,31.6,27.8,6.8
29177,2015,27,31.5,35,7.7
29179,2015,23,33.2,35.5,5.1
29181,2015,47.1,33.8,31.4,5.9
29183,2015,16.6,30.2,22.2,8.2
29185,2015,NA,31.1,34.8,7.3
29186,2015,26.9,28.3,31.4,7.5
29187,2015,29,32.5,30.9,6.9
29189,2015,17,28.2,23.5,7.2
29195,2015,29,39.3,28.3,6.7
29197,2015,NA,32,29.7,4.2
29199,2015,13.5,34.2,32.3,7.5
29201,2015,24.3,37.5,34.1,6.2
29203,2015,31.6,34.2,28.8,6.1
29205,2015,11.4,33.3,27.6,6.3
29207,2015,29.3,31.7,33.2,7.5
29209,2015,24.7,32.5,29.4,7.5
29211,2015,43.5,32,29.6,6.7
29213,2015,30.7,29.9,30.1,6.5
29215,2015,30.7,32.1,35,7
29217,2015,22.7,28.1,29.1,6.9
29219,2015,24.8,30.8,32.7,7.9
29221,2015,34,33.8,27.3,6.3
29223,2015,36.7,32.5,32.5,5.4
29225,2015,17.3,32.6,27.6,7.8
29227,2015,NA,29,28,7.3
29229,2015,23.7,35.5,31.1,6.7
29510,2015,27,33.3,25.9,5
30001,2015,11,24.5,22.6,7.3
30003,2015,27,36.6,28.5,4.3
30005,2015,30.3,32.8,31.1,5.5
30007,2015,11,30.1,24.2,7.2
30009,2015,15.6,24.9,23.5,7.4
30011,2015,NA,26.3,25.7,4.3
30013,2015,17.8,28.9,26.9,7.3
30015,2015,15.3,28.1,29.3,4.4
30017,2015,14.6,26.8,26.9,6.5
30019,2015,14.2,25.9,25.5,5.1
30021,2015,15.4,27.1,28.3,7.4
30023,2015,29.1,27.7,26.3,7.3
30025,2015,14.8,26.3,26.7,8.5
30027,2015,15.5,25.2,22.8,7.2
30029,2015,16.9,21.1,18.8,7.6
30031,2015,13.4,16.9,14.3,7.7
30033,2015,19.9,24.5,26.8,6.7
30035,2015,35.2,31.7,30.5,5.8
30037,2015,NA,27.2,27.2,4.2
30039,2015,21,22.7,25.4,5.6
30041,2015,30.2,33.2,28.4,6.4
30043,2015,17,20.7,20.5,7.7
30045,2015,8.8,25.9,24.7,6.6
30047,2015,23,26.7,23.2,6.6
30049,2015,17.3,23,18.7,8
30051,2015,NA,26.9,27.6,5.5
30053,2015,20.7,29.5,22.7,6.5
30055,2015,NA,27.5,31.4,5.7
30057,2015,12.9,20.8,25.6,7.3
30059,2015,17.7,25,27.2,2.9
30061,2015,19.9,28.5,24.2,5.5
30063,2015,17.3,21.1,17,7.1
30065,2015,19.5,23.4,30.7,7
30067,2015,13.6,23.2,19.5,6.9
30069,2015,NA,24.4,22.9,3.5
30071,2015,16,27,29.7,7.4
30073,2015,18.8,28.5,28.8,5.5
30075,2015,16,25.3,30.5,6.6
30077,2015,22.5,24.4,24.4,7.2
30079,2015,NA,26.6,29.6,4.6
30081,2015,19.3,20.5,18.3,7.9
30083,2015,18.6,29.7,26.2,7.5
30085,2015,27.4,36.5,31.6,4.8
30087,2015,21.1,32.3,26.1,6.8
30089,2015,21.9,27.9,24.8,4.9
30091,2015,13.1,30.3,30.8,7.6
30093,2015,22.6,26.6,22.4,7.1
30095,2015,14.2,23.6,25.2,8.2
30097,2015,15,21.7,25.1,7.9
30099,2015,17.6,26.1,25.4,6.4
30101,2015,16.1,28.5,28.7,7.1
30103,2015,NA,26.3,29.3,4.3
30105,2015,17.6,29.1,29.8,7
30107,2015,25.5,24.9,29.5,4
30109,2015,NA,28.3,32,6.9
30111,2015,17.1,25.7,23.6,7.9
31001,2015,15.1,29.2,24.3,7.8
31003,2015,13.4,27.2,27,7
31005,2015,NA,28.9,29.3,4.6
31007,2015,23.2,33.8,31.9,3.4
31009,2015,NA,26.5,27.7,3.3
31011,2015,12.5,28.4,28.9,8
31013,2015,20.6,32.1,26.6,6.9
31015,2015,15,30.7,29.5,4.6
31017,2015,16.7,31,30.4,7.9
31019,2015,15,28.3,23.5,7.4
31021,2015,17.3,31.4,35.7,7.3
31023,2015,20.8,27.1,24.6,8.3
31025,2015,18.6,33.1,26.1,8.4
31027,2015,12.2,26.9,28.2,7.5
31029,2015,11.1,28.2,25.1,7.9
31031,2015,14.8,26.3,29.9,7.3
31033,2015,17.9,26.5,23.9,8.1
31035,2015,13.8,34.4,30.7,7.4
31037,2015,16.8,31.3,28.1,8.4
31039,2015,13.9,28.7,27.2,7.8
31041,2015,13,33.2,29.5,7.1
31043,2015,20.5,33.5,29.4,7.7
31045,2015,17.7,28.7,28.2,6.9
31047,2015,18.3,32.8,26.6,7.2
31049,2015,21.1,26.6,24.6,8
31051,2015,18.1,31.5,30.6,7.4
31053,2015,20.4,29.8,27.1,7.7
31055,2015,19.3,28,22.4,7.7
31057,2015,12.4,33.2,31.6,7.6
31059,2015,13.4,28.8,28.5,8.1
31061,2015,17.9,33.8,33.2,6.8
31063,2015,12.4,32.3,30.1,4.9
31065,2015,16.8,32.7,27.5,6.4
31067,2015,21.4,33.9,29.6,7.8
31069,2015,23.1,28.2,31.8,4.3
31071,2015,11.1,27.7,28,8.4
31073,2015,NA,31.5,26,6.7
31075,2015,NA,26.9,29.6,4.1
31077,2015,10.1,32.2,31.5,6.3
31079,2015,16.8,31.1,26.2,8.1
31081,2015,15.4,29,25.6,8.9
31083,2015,16.9,29.8,26.9,8.6
31085,2015,11.3,27.3,33.1,5.4
31087,2015,20.9,32.4,29.4,4.8
31089,2015,13.1,31.2,31.1,8.1
31091,2015,NA,28.5,27.9,3.5
31093,2015,13.1,30.1,32.9,8.3
31095,2015,16.7,34.1,32.5,8.1
31097,2015,18.8,30.3,31.4,7.9
31099,2015,17.2,30,24.2,8.9
31101,2015,18.8,27.6,26.9,8
31103,2015,13.6,27.1,35.9,3.4
31105,2015,25.1,31.2,27.2,8.4
31107,2015,13.6,28.2,32.7,5.6
31109,2015,18.3,26.3,18.7,7.9
31111,2015,16.2,32.8,25.2,8
31113,2015,NA,27.8,28.5,6.3
31115,2015,NA,28.5,30.6,4.4
31117,2015,19.7,28.6,30.7,5.9
31119,2015,17.6,30.9,24.8,7.6
31121,2015,17.5,33.4,27.3,7.3
31123,2015,19.5,30.2,27.6,6.5
31125,2015,13.3,30.5,23.8,5.7
31127,2015,17.4,35,27.9,8
31129,2015,13.4,29.2,32.2,6.7
31131,2015,17.3,33.9,29.8,8.2
31133,2015,8.8,32.5,30.7,8
31135,2015,16.1,31.3,23.5,6.7
31137,2015,13.3,33.4,28.5,8.3
31139,2015,13.3,36.5,31.5,6.4
31141,2015,14.8,29.2,24.3,8.4
31143,2015,17.7,31.3,28.7,6.2
31145,2015,17.5,30.6,23.4,7.1
31147,2015,18.3,32.5,34.2,7.5
31149,2015,11.5,34.1,32.7,8.1
31151,2015,13.8,31.9,29.7,7.8
31153,2015,16.7,28.4,20.2,8.2
31155,2015,19,29.3,26.3,8.6
31157,2015,17.6,33.3,25.6,7.5
31159,2015,14.3,28.7,25.1,8.5
31161,2015,12,29.2,32.2,6.6
31163,2015,17.5,32.7,32.7,7.3
31165,2015,14.4,29.7,27.3,6.2
31167,2015,22.5,33.8,28.4,6.4
31169,2015,12.2,32.2,30.4,7.9
31171,2015,NA,32,31.9,6.4
31173,2015,34.4,40.7,31.4,6.7
31175,2015,8.8,30.8,26.2,7.7
31177,2015,17.3,31.2,22.1,9
31179,2015,12.8,28.6,26.3,8.2
31181,2015,11.8,30.9,34.9,4.3
31183,2015,NA,27.8,29.1,4
31185,2015,18.1,32,25.2,7.9
32001,2015,23.5,31.6,24.6,7.4
32003,2015,21,24.9,21.7,7.5
32005,2015,17.8,21.9,15.9,6.9
32007,2015,24.3,32.1,20.1,8.6
32009,2015,NA,27.4,24.3,4.9
32011,2015,NA,26,23.3,5.9
32013,2015,21.6,25.9,20.2,8
32015,2015,17.2,29.4,20.8,8.7
32017,2015,14.5,24.7,22.3,4
32019,2015,24.9,28.4,24.8,6.3
32021,2015,26.7,26.9,28.4,5.6
32023,2015,26.3,29.1,28.3,5.4
32027,2015,26.3,31,20.8,7.6
32029,2015,22.2,25.2,23.9,8.6
32031,2015,18.3,22.2,15.7,7.3
32033,2015,20,24.8,23.9,6.9
32510,2015,21.4,23,17.9,7.6
33001,2015,18.1,29.5,21.7,8.6
33003,2015,17.8,23.8,20.1,9.1
33005,2015,17.2,25.4,19.8,8.5
33007,2015,21.5,31.3,27.4,8.1
33009,2015,16.8,26.7,17.9,8.5
33011,2015,16,27.2,21.2,8.6
33013,2015,15.3,27.6,19.6,8.5
33015,2015,15.8,25.7,19.2,8.7
33017,2015,18.5,30.5,22.7,8.2
33019,2015,19.7,26.6,23.8,8.5
34001,2015,20.1,26.8,25.5,6.7
34003,2015,14,20.8,22.5,8.9
34005,2015,14.8,27,24.2,8.3
34007,2015,19.2,28.3,26.9,7.6
34009,2015,20.7,26.3,23.4,7.2
34011,2015,24.1,33.9,29.1,6.7
34013,2015,14.8,26.5,27.1,6.9
34015,2015,19.2,28.6,25.6,7.9
34017,2015,16.3,23.6,25.6,7.7
34019,2015,12.8,20.6,18.1,9.4
34021,2015,13.3,23.7,22.8,8.1
34023,2015,12.3,22.6,24.7,8.4
34025,2015,15.8,23,20.4,8.5
34027,2015,12.5,21.4,19.7,9.1
34029,2015,17.3,26.8,26.9,7.7
34031,2015,16.7,23.6,24.8,7.8
34033,2015,24.6,32.3,27.5,7.9
34035,2015,9.3,21.3,21.1,9.1
34037,2015,18.4,24.6,24.2,8.9
34039,2015,14.9,23.7,25.8,8.1
34041,2015,18.6,26.6,24.4,8.5
35001,2015,17.5,19.7,16.5,6.9
35003,2015,21.3,22.7,26.6,3
35005,2015,21.9,31,26.3,6.2
35006,2015,18.6,32.7,25.3,5.2
35007,2015,21.1,25.9,22.1,5.3
35009,2015,22.6,28.6,25.9,5.9
35011,2015,19.8,24.6,29.5,2.8
35013,2015,15.8,23.8,19.3,5.3
35015,2015,20.9,31.4,25.5,6.9
35017,2015,18,21.8,21.1,6.2
35019,2015,32.8,28,22.8,5.5
35021,2015,NA,24.9,27.8,5
35023,2015,NA,26.8,24.3,6.3
35025,2015,21.2,33.3,33.9,7.4
35027,2015,22.1,21.9,24.1,6.3
35028,2015,9.5,20,14.9,8.3
35029,2015,18.8,24.8,23.2,4.3
35031,2015,14.4,35.4,23,2.8
35033,2015,17.1,23.3,22.7,6.4
35035,2015,24,23.5,22.7,5.2
35037,2015,27.5,29.7,27.7,6.4
35039,2015,21.7,24.6,21.6,5.7
35041,2015,22.6,26.9,26.5,6.2
35043,2015,15.5,24.2,18.7,6.4
35045,2015,22.7,30.2,23.2,5.9
35047,2015,24,21.9,19.2,6
35049,2015,16.3,14.2,11.9,6.9
35051,2015,24.5,21.3,25.1,5.1
35053,2015,16.9,26.8,20.9,5.9
35055,2015,16.4,18,14.1,5.2
35057,2015,33,26,25.7,6.2
35059,2015,8.4,27.5,27.2,6.5
35061,2015,22.5,28.9,23.1,5.8
36001,2015,17.4,25.8,22.3,7.9
36003,2015,21.4,30.6,23.6,8.3
36005,2015,18.4,28,28.5,6.4
36007,2015,19.5,26.8,21.1,7.9
36009,2015,23.1,28.6,28.9,8.3
36011,2015,27.8,28.6,22.2,8.6
36013,2015,23.6,25.9,26.5,8
36015,2015,23.4,30.7,24.8,7.7
36017,2015,22.6,32.8,26.7,8.7
36019,2015,16.1,32.5,25.9,7.6
36021,2015,13.6,25.6,22.2,8.5
36023,2015,21.2,26.6,22.4,8.2
36025,2015,16,26,27.9,8.6
36027,2015,13.8,26.1,20.7,8.3
36029,2015,16.2,28.7,22.8,7.7
36031,2015,14,26.9,24.1,8.4
36033,2015,18.7,30.7,26.4,7.6
36035,2015,18.1,29.4,23.4,7.9
36037,2015,18.4,29.2,23.9,8.7
36039,2015,26.7,30.2,27.1,8.1
36041,2015,NA,26.7,24.2,8.5
36043,2015,19.3,31,24.2,8.1
36045,2015,26,29.6,26.3,7.5
36047,2015,13.9,22.7,25.3,6.8
36049,2015,20,27.2,24.5,8
36051,2015,17,27.8,22.4,8
36053,2015,22.4,28.2,23,8.4
36055,2015,18.1,28.6,21.2,7.6
36057,2015,30.6,27.2,23.4,6.3
36059,2015,12.1,22.4,23,9.6
36061,2015,12.9,14.7,16,7.6
36063,2015,23,30.1,23.7,7.9
36065,2015,23.2,28.5,27.6,7.9
36067,2015,16.3,26.9,24.4,7.8
36069,2015,14.5,29,18.2,8.8
36071,2015,20.5,24.5,24.5,8.4
36073,2015,28.7,30.6,26.8,7.9
36075,2015,29.7,32.9,26.9,8.1
36077,2015,17.6,25.2,22.9,7.7
36079,2015,9.7,29.4,22.3,9.3
36081,2015,13.2,23.7,27.1,8.1
36083,2015,18.6,24.8,22.4,8.1
36085,2015,18.2,27.7,27.5,8.8
36087,2015,8.5,23.6,23.6,8.5
36089,2015,26.7,29.4,25.9,7.6
36091,2015,16.1,26,22.8,8.9
36093,2015,17.9,26.6,24.2,7.6
36095,2015,25.4,26.5,24.5,8.5
36097,2015,28.7,29.3,27.4,8.9
36099,2015,23.1,29.1,25.9,8.7
36101,2015,30.4,30.2,20.9,8
36103,2015,17.8,22.3,21.7,9.1
36105,2015,25.8,30,24,7.6
36107,2015,13.8,31.5,25.9,8.9
36109,2015,12.5,23.8,24.4,7.7
36111,2015,22.7,27,18.7,8.1
36113,2015,24.5,27.1,19.5,8.3
36115,2015,28.1,29,24.6,8.4
36117,2015,21.2,29.6,23.2,8.5
36119,2015,13,17.8,19.2,8.8
36121,2015,18.3,28.4,25.4,8.3
36123,2015,24.8,25.8,23.9,8.8
37001,2015,23.8,33.2,25.7,6.2
37003,2015,26,28.3,23.4,7.4
37005,2015,27.1,23.5,31.5,7.4
37007,2015,19.8,35.1,28.5,5.9
37009,2015,24,24.3,27.5,7.3
37011,2015,24.5,25.7,25.7,7.5
37013,2015,28.3,31.9,29.1,6.4
37015,2015,18.5,35.2,31.1,5.4
37017,2015,20.6,35.7,33.1,6
37019,2015,21.4,29.1,22,7.2
37021,2015,20,23.6,21.8,6.9
37023,2015,24.2,31,29.2,6.2
37025,2015,19.3,29.3,23.8,7.3
37027,2015,22.5,29.3,26.2,5.8
37029,2015,17.2,31.3,24.8,8.4
37031,2015,21.4,28.1,29.7,7.2
37033,2015,35.8,33.9,29.5,6.3
37035,2015,22.5,28.5,29.5,6.6
37037,2015,20.4,25.6,22.6,8.1
37039,2015,25.1,28.9,31.2,7.6
37041,2015,29.9,31.6,29,5.7
37043,2015,20.7,26.4,29.3,7.6
37045,2015,24.3,29.2,30.1,6.4
37047,2015,23,31.5,28,6.3
37049,2015,22.1,30.4,27.6,6.5
37051,2015,22.1,31.1,28.3,5.3
37053,2015,26.4,30.5,25.5,8.2
37055,2015,30.9,27.8,24.9,6.9
37057,2015,25.7,29.9,32.5,7
37059,2015,22.5,26.5,25.6,8
37061,2015,20.4,34,30.6,7
37063,2015,13.6,28.8,20.1,6.3
37065,2015,20.9,39.7,30.3,4.5
37067,2015,19.7,25.9,21.7,6
37069,2015,26.7,32.5,28.1,7.3
37071,2015,25.8,31.2,29.1,6.2
37073,2015,NA,34.3,29.6,7.5
37075,2015,22.4,29.5,25,7
37077,2015,22.8,33.3,25.9,7.1
37079,2015,NA,33.1,27.5,6.9
37081,2015,16.7,28.2,22,6.2
37083,2015,21.3,39.2,34.6,4.7
37085,2015,25.7,31,26.8,6.8
37087,2015,26.1,23.9,23.5,7.3
37089,2015,17.4,21.8,23.1,7.8
37091,2015,26.5,33.4,33.4,5.2
37093,2015,20.1,34.4,30,6
37095,2015,NA,29.7,27,4.1
37097,2015,19.7,28.3,23.9,7.2
37099,2015,22.2,32.3,26.8,6.7
37101,2015,25.4,34.3,26.7,7.6
37103,2015,44.2,34.3,30.1,6.9
37105,2015,20,29.2,23.9,6.3
37107,2015,16.1,35.3,34.1,5.8
37109,2015,17.3,28.6,27.8,7.4
37111,2015,23.1,31.3,30.4,7.1
37113,2015,20.9,24.2,23.3,7.4
37115,2015,22.4,29,27.2,7.5
37117,2015,11.8,35.8,32.5,6.2
37119,2015,13.8,24.4,20.3,6.5
37121,2015,26,30.4,30.9,7.3
37123,2015,NA,33,27.4,6.9
37125,2015,15.4,27.8,26.6,7.2
37127,2015,22.4,31.9,32.1,6.1
37129,2015,18,25,19.9,6.5
37131,2015,21.5,35.6,34.4,5.7
37133,2015,24.8,27.5,23.9,6.3
37135,2015,11.6,21.3,15.8,6.6
37137,2015,NA,30.4,27.3,7.5
37139,2015,34.8,34.5,28.2,5.7
37141,2015,28.1,26.9,24.8,7.1
37143,2015,21,33.8,26.5,7.2
37145,2015,27,33.3,29,7
37147,2015,19.2,37.1,24.5,6.1
37149,2015,18.9,25.1,26.4,8
37151,2015,23.4,29.8,29.3,7
37153,2015,26.1,34.9,33,5.8
37155,2015,25.6,39.5,34.8,5.5
37157,2015,27.5,34.2,33.3,6
37159,2015,24.9,34,30.2,6.4
37161,2015,26.5,27.3,26.6,6
37163,2015,16.9,36.4,29.4,7
37165,2015,24.8,35.7,28,4.6
37167,2015,25.3,28.6,32.8,7.4
37169,2015,36.1,31.4,28.4,7.3
37171,2015,27.5,31.3,30.6,7.3
37173,2015,29.9,33,28.9,6.9
37175,2015,22.7,24.1,21.2,7.6
37177,2015,NA,31.4,27.3,6.3
37179,2015,16.4,26.8,19.4,8.1
37181,2015,27.5,35.4,31.9,5.2
37183,2015,12.9,25.3,18.1,7.5
37185,2015,22.5,36.3,30,5.5
37187,2015,NA,33.8,29.4,5.1
37189,2015,16.4,25.3,21.7,6.7
37191,2015,23.6,32.1,27.8,6
37193,2015,28,29.3,32.7,6.8
37195,2015,12.1,37.3,30.2,5.9
37197,2015,25.5,30.1,28.2,8
37199,2015,21.4,27.1,26,7.7
38001,2015,11.2,30.4,26.3,8.6
38003,2015,16.4,27.9,26.3,8.8
38005,2015,34.5,32.8,33.3,5.7
38007,2015,NA,31.6,30.2,7.9
38009,2015,22.8,30.4,27.2,8.4
38011,2015,10.9,30.7,26.6,9.6
38013,2015,24.7,28.6,31.6,7.4
38015,2015,13.3,28,19.9,9.3
38017,2015,16.1,26.6,20.9,8.8
38019,2015,20.4,27.8,26.5,9.3
38021,2015,16.4,33.7,26.5,7.5
38023,2015,26.3,28.6,34.7,9.3
38025,2015,12.8,28.5,35.1,7.1
38027,2015,14.6,30.2,29.1,8.3
38029,2015,11.6,30.6,34.8,7.6
38031,2015,18.9,28.4,33.5,9.2
38033,2015,18.7,28.8,32.9,8.4
38035,2015,14.7,29,21.3,7.7
38037,2015,NA,32.8,30.5,7.8
38039,2015,15.6,30.8,28.6,9.2
38041,2015,8.3,26.9,25.6,6.5
38043,2015,15,31.5,29.4,5.2
38045,2015,26.6,32.4,29.2,7.3
38047,2015,16.2,35.9,31.2,6.7
38049,2015,18.1,28.4,31.1,5.8
38051,2015,18.6,31.6,33.3,9.1
38053,2015,25.6,30.6,28.6,8.2
38055,2015,18.8,29.9,28.3,8.2
38057,2015,15.1,30,26.3,9.4
38059,2015,18.1,31.5,25.6,9.1
38061,2015,23.7,33.5,31.6,9.6
38063,2015,17.8,27.7,30,6.9
38065,2015,NA,31.2,28.8,7.8
38067,2015,17.4,31.8,30.1,8.3
38069,2015,18.5,32.7,30.8,8.8
38071,2015,23.7,28.8,24.4,8.7
38073,2015,13.6,30.8,31.1,9.3
38075,2015,24.2,28.8,28.7,7.9
38077,2015,18.7,31.7,25.6,8.2
38079,2015,35.8,40,33.4,7.3
38081,2015,16.6,32.3,32,9.3
38083,2015,14.9,29.5,30.4,5.9
38085,2015,44.3,39.4,28,4.6
38087,2015,NA,29.5,28.7,7.6
38089,2015,19.1,30.1,24.2,9.2
38091,2015,12.1,32.4,29.7,7.2
38093,2015,17.2,29.8,26.2,8.6
38095,2015,13.9,29,27.4,6.8
38097,2015,13.2,35.8,26.8,8.9
38099,2015,15.6,32.1,30.1,9.1
38101,2015,17.8,30.9,26.8,8.2
38103,2015,15.4,30.9,30.9,8.3
38105,2015,30,30.3,29.1,9.7
39001,2015,25.1,29.6,32.3,7.1
39003,2015,22.9,36.8,30.2,6.9
39005,2015,22.6,30,25.8,7.9
39007,2015,29.5,32,31.7,6.8
39009,2015,30.3,29.9,24.2,5.3
39011,2015,15.5,34.1,27.3,8.5
39013,2015,21.6,32,34.3,7.5
39015,2015,36.3,36.8,34.8,7.6
39017,2015,22.7,29.3,26.2,7.4
39019,2015,23.3,31.8,28.5,7.9
39021,2015,19.1,34.6,28.4,8
39023,2015,27.8,30.1,28.4,6.9
39025,2015,23.5,27.8,26.9,7.4
39027,2015,19,33.4,31.5,7.2
39029,2015,21.6,32.3,31.5,7.2
39031,2015,20.8,32.8,29.8,7
39033,2015,32.1,35.3,34.3,7.6
39035,2015,18.7,28,25.5,6.7
39037,2015,18.1,33.7,34.6,8.1
39039,2015,21.4,31.3,29.3,7.6
39041,2015,12.3,26.5,21.6,8.9
39043,2015,19.6,29.4,24.2,7.1
39045,2015,19.7,30.6,26.3,7.6
39047,2015,31.4,31.5,32.1,7.3
39049,2015,19.7,29.5,23.9,6.6
39051,2015,25.5,30.2,24.5,8.1
39053,2015,30.5,32,33.3,7.2
39055,2015,17,26.1,24.6,8.5
39057,2015,16.4,25.1,25.8,7.3
39059,2015,29.7,36.4,33.9,7.2
39061,2015,18.9,28.9,23.5,6.4
39063,2015,18.8,31.4,23.1,7.6
39065,2015,30.5,31.9,31.5,7.6
39067,2015,34.2,28.5,28.6,7.7
